"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Назначение кожи";"Characteristics:Тип сырья";"Characteristics:Вид кожи";"Characteristics:Минимальный заказ";Characteristics:Цвет;Characteristics:Особенности;Characteristics:Сорт;"Characteristics:Размер шкур";"Characteristics:Толщина (мм)";"Characteristics:Страна производства";"Characteristics:Вид покрытия";"Characteristics:Тип молнии";"Characteristics:Вид соединения";"Characteristics:Цвет тесьмы";"Characteristics:Цвет металла";Characteristics:Длина;"Characteristics:Происхождение сырья";Characteristics:Диаметр;Weight;Length;Width;Height;Unit;Portion;Url
105163124152;;;;;"Jeans Effect - Оттенок синего";;;;5.00;;;"Единица измерения:;Оттенок цвета:Оттенок синего #0938f0";;XKvYRkE0aiGOLrR8UHI9;709019811212;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/709019811212-jeans-effect?editionuid=105163124152
385410699892;;;;;"Jeans Effect - Оттенок синего";;;;0.53;;;"Единица измерения:;Оттенок цвета:Оттенок синего #0938f0";;5T1tUtKfPgIMltptpXsD;709019811212;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/709019811212-jeans-effect?editionuid=385410699892
161612497932;;;;"Одежная;Одежная / Перфорированная";"Perforated D.Blue";;;https://static.tildacdn.com/stor3532-3131-4063-b536-343434303537/73538612.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;TyG6NiG6BY1gSpezn48E;;Одежная;Овчина;;;Синий;Арт-PERFORATED;1;"7-8 фут2";0.7-0.8;;"Натуральное крошение";;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/161612497932-perforated-dblue
645022747882;;;;;"Perforated D.Blue - фут2 - Оттенок синего";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок синего #0938f0";;90iGFSHF1UstM3Mr2088;161612497932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/161612497932-perforated-dblue?editionuid=645022747882
657088522022;;;;;"Perforated D.Blue - дм2 - Оттенок синего";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок синего #0938f0";;197erCccfVazjA0aIDb1;161612497932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/161612497932-perforated-dblue?editionuid=657088522022
757723600412;;;;"Одежная;Одежная / Фактурная";"Chelsea Pink";;;https://static.tildacdn.com/stor6535-6266-4166-a261-303663353262/18103919.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;d50gtv5G34B2nuufAbVj;;Одежная;Овчина;;;Розовый;Арт-CHELSEAPINK;1;"5-6 фут";0.8-0.9;;;;;;;;Африка;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/757723600412-chelsea-pink
246600932242;;;;;"Chelsea Pink - фут2 - Оттенок розового";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок розового #d65656";;8HgxFHiSgoAo7u6lloRz;757723600412;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/757723600412-chelsea-pink?editionuid=246600932242
509587330982;;;;;"Chelsea Pink - дм2 - Оттенок розового";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок розового #d65656";;3FxKVYUt2cgRS5Fym5cO;757723600412;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/757723600412-chelsea-pink?editionuid=509587330982
532501036052;;;;"Одежная;Одежная / Фактурная";"Chelsea Beige";;;https://static.tildacdn.com/stor3062-3461-4631-b035-653132653630/59030611.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;uE2fe2xvsmHDEJGKlkey;;Одежная;Овчина;;;Бежевый;Арт-CHELSEABEIGE;1;"5-6 фут";0.8-0.9;;;;;;;;Африка;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/532501036052-chelsea-beige
864927952272;;;;;"Chelsea Beige - фут2 - Оттенок бежевого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок бежевого #d4b088";;XCcBIrOg12tt0X8Fpfru;532501036052;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/532501036052-chelsea-beige?editionuid=864927952272
965513635522;;;;;"Chelsea Beige - дм2 - Оттенок бежевого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок бежевого #d4b088";;S1XbLC3XYp1iL7L7sYYK;532501036052;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/532501036052-chelsea-beige?editionuid=965513635522
974242915272;;;;"Одежная;Одежная / Фактурная";"Chelsea Grey";;;https://static.tildacdn.com/stor6564-6461-4237-b837-626365333262/83683695.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;hHbVIa34eJra6yaDezx8;;Одежная;Овчина;;;Серый;Арт-CHELSEAGREY;1;"5-6 фут";0.8-0.9;;;;;;;;Африка;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/974242915272-chelsea-grey
882540191102;;;;;"Chelsea Grey - фут2 - Оттенок серого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок серого #9e9898";;HkMcnj0r6880pVmu1DD5;974242915272;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/974242915272-chelsea-grey?editionuid=882540191102
169149960012;;;;;"Chelsea Grey - дм2 - Оттенок серого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок серого #9e9898";;YlHTFXdMhpOos2Jo9vIA;974242915272;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/974242915272-chelsea-grey?editionuid=169149960012
672368161842;;;;"Одежная;Одежная / Фактурная";"Chelsea Black";;;https://static.tildacdn.com/stor3064-3064-4330-b838-616636333861/32120787.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;ay59fY8D89fAbZkRVupE;;Одежная;Овчина;;;Черный;Арт-CHELSEABLACK;1;"5-6 фут";0.8-0.9;;;;;;;;Африка;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/672368161842-chelsea-black
253793507122;;;;;"Chelsea Black - фут2 - Оттенок черного";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;AbGSJ15fbpeebPb7uL0S;672368161842;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/672368161842-chelsea-black?editionuid=253793507122
762419737012;;;;;"Chelsea Black - дм2 - Оттенок черного";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;rVbXC7AEFXdvxbNLUCOU;672368161842;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/672368161842-chelsea-black?editionuid=762419737012
589864436962;;;;"Одежная;Одежная / Гладкая";"Vegetale Brown";;;https://static.tildacdn.com/stor3466-6631-4334-a135-383564343933/83483891.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;OCGLzCzgHXynRoCZKAB0;;Одежная;Овчина;;;Коричневый;Арт-VEGETALEBROWN;1;"7-8 фут2";0.7-0.8;;"Натуральное крошение";;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/589864436962-vegetale-brown
750528224392;;;;;"Vegetale Brown - фут2 - Оттенок коричневого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;UfjTF0SrUxUcuhSL05pm;589864436962;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/589864436962-vegetale-brown?editionuid=750528224392
305931635772;;;;;"Vegetale Brown - дм2 - Оттенок коричневого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;ZYUvKNrNKM8ehUXoMSrG;589864436962;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/589864436962-vegetale-brown?editionuid=305931635772
431965052732;;;;"Дубленочный;Дубленка / Керли;Новинки";"Дубленочный материал Кёрли ""Eskitme Grey""";;"Тип сырья: Овчина Керли";https://static.tildacdn.com/stor6462-3232-4237-a131-636130386136/46897459.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;RDuCfpP47hKM2GBYglnc;;Одежная;Овчина;Дубленка;;Коричневый;;;"6-7 фут2";;;;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/431965052732-dublenochnii-material-kyorli-eskitme-gre
269981959592;;;;;"Дубленочный материал Кёрли ""Eskitme Grey"" - дм2 - Оттенок коричневого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;TE0RgUFdEU4IrKxblSek;431965052732;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/431965052732-dublenochnii-material-kyorli-eskitme-gre?editionuid=269981959592
128106805932;;;;;"Дубленочный материал Кёрли ""Eskitme Grey"" - фут2 - Оттенок коричневого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;pFb7R0dxddvDDR77EKBs;431965052732;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/431965052732-dublenochnii-material-kyorli-eskitme-gre?editionuid=128106805932
266962598932;;;;"Дубленочный;Дубленка / Керли;Новинки";"Дубленочный материал Кёрли ""Crack&amp;Black""";;;https://static.tildacdn.com/stor3162-3766-4131-b063-316564366262/46277465.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;OEEJ6yLXilp1f0Tl1r2e;;Одежная;Овчина;Дубленка;;Чёрный;;;"6-7 фут2";;;Кожа;;;;;;Испания;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/266962598932-dublenochnii-material-kyorli-crackampbla
341502562652;;;;;"Дубленочный материал Кёрли ""Crack&amp;Black"" - фут2 - Оттенок черного";;;;7.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;x4xTeDi2fTiGPfOhrLDN;266962598932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/266962598932-dublenochnii-material-kyorli-crackampbla?editionuid=341502562652
333834441872;;;;;"Дубленочный материал Кёрли ""Crack&amp;Black"" - дм2 - Оттенок черного";;;;0.75;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;15eUc0JB2ph6dnF7r6mj;266962598932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/266962598932-dublenochnii-material-kyorli-crackampbla?editionuid=333834441872
463601248272;;;;"Одежная;Одежная / Гладкая";"Full Vegetale G.Black";;;https://static.tildacdn.com/stor3839-6461-4932-b433-643762306162/42213464.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;J4iVCYXzf8lfbRlZ2on2;;Одежная;Овчина;;;Чёрный;Арт-VEGETALEBLACK;1;"6-7 фут2";0.7-0.8;;"Натуральное крошение";;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/463601248272-full-vegetale-gblack
569968768272;;;;;"Full Vegetale G.Black - Оттенок черного";;;;5.00;;;"Единица измерения:;Оттенок цвета:Оттенок черного #000000";;um3HpBORu9JEsAvyGiir;463601248272;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/463601248272-full-vegetale-gblack?editionuid=569968768272
252950658132;;;;;"Full Vegetale G.Black - Оттенок черного";;;;0.53;;;"Единица измерения:;Оттенок цвета:Оттенок черного #000000";;NCM6Ezm5fGmZ8RCIcyu8;463601248272;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/463601248272-full-vegetale-gblack?editionuid=252950658132
287830179972;;;;"Одежная;Одежная / Гладкая";"Nappa Soft Brown";;;https://static.tildacdn.com/stor6361-3334-4766-b462-663232336330/90504414.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;i2MBnnYrTpyyCXaeYbYu;;Одежная;Овчина;;;Коричневый;Арт-SOFTBROWN;1;"6-7 фут";0.7-0.8;;;;;;;;Африка;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/287830179972-nappa-soft-brown
445457253782;;;;;"Nappa Soft Brown - фут2 - Оттенок коричневого";;;;4.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;d3jP8Fkf1mDVmSKr4EM1;287830179972;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/287830179972-nappa-soft-brown?editionuid=445457253782
820572482912;;;;;"Nappa Soft Brown - дм2 - Оттенок коричневого";;;;0.48;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;cys6hP6nh6AalB3TDE8u;287830179972;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/287830179972-nappa-soft-brown?editionuid=820572482912
256916625932;;;;"Замша;Замша / Гладкая";"Suede Marocco Green";;;https://static.tildacdn.com/stor6365-3531-4239-b463-373137386530/12983068.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;Hs99TGys3eb1zjeCiO6J;;Одежная;Овчина;Замша;;Оливковый;;;"5-6 фут2";0.8-0.9;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/zamsha/tproduct/256916625932-suede-marocco-green
634398783342;;;;;"Suede Marocco Green - фут2 - Оттенок оливкового";;;;4.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок оливкового #414d12";;bVfvDkoHFlvLvhjdlfAU;256916625932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/zamsha/tproduct/256916625932-suede-marocco-green?editionuid=634398783342
233019554272;;;;;"Suede Marocco Green - дм2 - Оттенок оливкового";;;;0.48;;;"Единица измерения:дм2;Оттенок цвета:Оттенок оливкового #414d12";;gTj9rKh0cJT5seIkv1YC;256916625932;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/zamsha/tproduct/256916625932-suede-marocco-green?editionuid=233019554272
630571147522;;;;"Дубленочный;Дубленка / Меринос;Распродажа";"Дубленочный материал Меринос ""Mint""";;;https://static.tildacdn.com/stor3639-3033-4466-a339-623062386336/50353000.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;m36KvxpDFXVCEnAVODYh;;Одежная;Овчина;Дубленка;;Чёрный;;;"7-8 фут2";;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/630571147522-dublenochnii-material-merinos-mint
613827926992;;;;;"Дубленочный материал Меринос ""Mint"" - фут2 - Оттенок зеленого";;;;7.00;;7;"Единица измерения:фут2;Оттенок цвета:Оттенок зеленого #028a34";;yYuvzsk88pEZlZjjfLiX;630571147522;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/630571147522-dublenochnii-material-merinos-mint?editionuid=613827926992
409405509782;;;;;"Дубленочный материал Меринос ""Mint"" - дм2 - Оттенок зеленого";;;;0.75;;0.75;"Единица измерения:дм2;Оттенок цвета:Оттенок зеленого #028a34";;fPP5kHgn3o6HBrO5PnCC;630571147522;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/630571147522-dublenochnii-material-merinos-mint?editionuid=409405509782
